textID,original,sentiment,prefix,completion,combined,orig_without_prefix,nli_label,nli_score
f03669fe8c,_simple_girl  I have to miss the festivities this evening.  Heading up the hill and won`t have internet and no BB service.,negative,<sentiment: negative>_simple_girl  I have to miss the festivities this evening. ,"  I`m going to be in the middle of nowhere, no phone","<sentiment: negative>_simple_girl  I have to miss the festivities this evening.   I`m going to be in the middle of nowhere, no phone",Heading up the hill and won`t have internet and no BB service.,neutral,0.9904233
7fb2ca19e9,I have popcorn and fruitcake now...but it`s just not the same as Chocolate,neutral,<sentiment: neutral>I have popcorn and fruitcake now..., but no one to share it with.,<sentiment: neutral>I have popcorn and fruitcake now... but no one to share it with.,ut it`s just not the same as Chocolate,neutral,0.79586524
25ea895560,_g: I`ve been sneezing and felt like a train-wreck for the last two weeks myself. But it`s not piggystuff.  So we`re good then.,neutral,<sentiment: neutral>_g: I`ve been sneezing and felt like a train-wreck for the last two, days.  I`m hoping it`s just allergies and not a cold or the flu.,<sentiment: neutral>_g: I`ve been sneezing and felt like a train-wreck for the last two days.  I`m hoping it`s just allergies and not a cold or the flu.,weeks myself. But it`s not piggystuff.  So we`re good then.,neutral,0.9974138
2b6ec32c28,_WOCKEEZ I`m missin u guys by a day!! Ill b there tomorrow  butttt see u june 18th with the blockkkkk!!!!,negative,<sentiment: negative>_WOCKEEZ I`m missin u guys by a day!! Ill b there, on the 2nd!  I`m so sad I`m missin the show,<sentiment: negative>_WOCKEEZ I`m missin u guys by a day!! Ill b there on the 2nd!  I`m so sad I`m missin the show,tomorrow  butttt see u june 18th with the blockkkkk!!!!,neutral,0.83073664
894a3f680a,this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool,negative,<sentiment: negative>this is absurd! I feel like a dipping in the pool, is in order.  I`m sooo hot!,<sentiment: negative>this is absurd! I feel like a dipping in the pool is in order.  I`m sooo hot!, real quick . its too bad i dont have a poool,contradiction,0.9008915
c258bebc27,Going to get a pedicure and the to CPK for lunch,neutral,<sentiment: neutral>Going to get a pedicure, and then to the beach with my mom,<sentiment: neutral>Going to get a pedicure and then to the beach with my mom,and the to CPK for lunch,neutral,0.8371084
e53f3fb1a4,Why did everyone seem to leave me this weekend  ....sigh. In bed,negative,<sentiment: negative>Why did everyone seem to leave me this, morning? I feel so lonely now,<sentiment: negative>Why did everyone seem to leave me this morning? I feel so lonely now,weekend  ....sigh. In bed,neutral,0.934313
9cf0c77bc1,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,positive,<sentiment: positive>Going into town later to get myself a birthday present,  I`m so excited!  xoxo,<sentiment: positive>Going into town later to get myself a birthday present  I`m so excited!  xoxo,  An iPod Touch will do nicely I think,neutral,0.9693727
9e07e4f596,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",negative,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg.., goodnight.  and happy mother`s day to all the mom`s out there! <3,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg.. goodnight.  and happy mother`s day to all the mom`s out there! <3,"Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",contradiction,0.6940637
8f65a41e73,well keep me posted if it comes out fully thanks,positive,<sentiment: positive>well keep me posted if, you do end up going,<sentiment: positive>well keep me posted if you do end up going,it comes out fully thanks,neutral,0.9535803
efb43fce11,"Thanks all for coming out tonight, hope ya had fun!",positive,<sentiment: positive>Thanks all for coming out tonight, to the launch of the new website,<sentiment: positive>Thanks all for coming out tonight to the launch of the new website, hope ya had fun!,neutral,0.98493564
7053623c26,i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,neutral,<sentiment: neutral>i mean give. lol with a finger! then crash her, with a finger.  i`m so bad. lol,<sentiment: neutral>i mean give. lol with a finger! then crash her with a finger.  i`m so bad. lol,car! lol jk. thats bad. just ignore her,neutral,0.7570831
72ee8deee3,things are looking better and better! i think i might be quite happy,positive,<sentiment: positive>things are looking better and better!, can`t wait to see the new place,<sentiment: positive>things are looking better and better! can`t wait to see the new place,i think i might be quite happy,neutral,0.9966407
6ffc960726,Had fun at the Airshow with the boys today - exhausted,neutral,<sentiment: neutral>Had fun at the Airshow," today, but my feet hurt now","<sentiment: neutral>Had fun at the Airshow today, but my feet hurt now",with the boys today - exhausted,neutral,0.973251
586e68c59d,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative,<sentiment: negative>Marley and me is the saddest movie ever,  I cried so hard I cried tears of joy.,<sentiment: negative>Marley and me is the saddest movie ever  I cried so hard I cried tears of joy.,I never cry in movies but this movie mad me cry,contradiction,0.9860242
04b57c4359,one of my cat`s is sick,negative,<sentiment: negative>one of my, teeth is loose,<sentiment: negative>one of my teeth is loose,cat`s is sick,neutral,0.5288387
e33459f8f1,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",neutral,<sentiment: neutral>Just left Brooklyn going uptown for some latin coffee with a dollar, coffee and a pastry.  I`m a sucker for those places,<sentiment: neutral>Just left Brooklyn going uptown for some latin coffee with a dollar coffee and a pastry.  I`m a sucker for those places,"sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",neutral,0.9814994
43c61eb7a3,I can`t find my camera,negative,<sentiment: negative>I can`t, find my phone,<sentiment: negative>I can`t find my phone,find my camera,neutral,0.6030482
a7a96b2c1d,i think that i`m the only 1 on!!!,positive,<sentiment: positive>i think that i`m, going to like this twitter thing,<sentiment: positive>i think that i`m going to like this twitter thing,the only 1 on!!!,neutral,0.99257165
a72f4f357b,"I`m the bird with broken wings, she`s the song i love to sing  you know who you are ****",positive,"<sentiment: positive>I`m the bird with broken wings, she`s the", bird with the broken wings.  I love that song.,"<sentiment: positive>I`m the bird with broken wings, she`s the bird with the broken wings.  I love that song.",song i love to sing  you know who you are ****,neutral,0.9013766
ad5d8a84c1,rofl. room is too small to dance,neutral,<sentiment: neutral>rofl. room, is too hot.,<sentiment: neutral>rofl. room is too hot.,is too small to dance,neutral,0.6514227
2e8bd923d0,that made me cry  poor hollie ****,negative,<sentiment: negative>that made me cry ,   i love you,<sentiment: negative>that made me cry    i love you,poor hollie ****,contradiction,0.98911244
ebae3ed394,"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",neutral,"<sentiment: neutral>OK, time to head into Urban Outfitters to see what catches my eye", and then to the Apple Store to see if I can get my iPhone fixed.,"<sentiment: neutral>OK, time to head into Urban Outfitters to see what catches my eye and then to the Apple Store to see if I can get my iPhone fixed."," then head home, since this rain is hindering any more pics for the day",contradiction,0.8314822
10c55c13b8,really annoyed that work appear to have blocked facebook now...,negative,<sentiment: negative>really annoyed that work appear, to have been cancelled for today,<sentiment: negative>really annoyed that work appear to have been cancelled for today,to have blocked facebook now...,contradiction,0.8251904
b9ade6591a,delegate  I am now eating pate on toast a my wife is editing yesterday`s engagement shoot ;),neutral,<sentiment: neutral>delegate  I am now eating pate on toast, with a glass of wine.  {link},<sentiment: neutral>delegate  I am now eating pate on toast with a glass of wine.  {link},a my wife is editing yesterday`s engagement shoot ;),neutral,0.56181705
3ae98f1cae,Ha! I think I really have lost it. Time to get ready for work.,negative,<sentiment: negative>Ha! I think I really have lost, my voice.  I can barely talk.,<sentiment: negative>Ha! I think I really have lost my voice.  I can barely talk.,it. Time to get ready for work.,neutral,0.8781572
3477bb4c82,hell yea its hot here  i miss cali,negative,<sentiment: negative>hell yea its hot, as hell out there  lol,<sentiment: negative>hell yea its hot as hell out there  lol,here  i miss cali,contradiction,0.43729642
193fe8822f,YES! I DONE IT! at last.  my homework is ready dx and i can go waaalkiiing because the sun is shining ^^ oh yeah.,positive,<sentiment: positive>YES! I DONE IT! at last.  my homework is ready dx and, it looks good.  now time to chill and watch a movie with my best friend,<sentiment: positive>YES! I DONE IT! at last.  my homework is ready dx and it looks good.  now time to chill and watch a movie with my best friend,i can go waaalkiiing because the sun is shining ^^ oh yeah.,neutral,0.88386667
b631ec4bfa,you writing fanfic? me read!,neutral,<sentiment: neutral>you writing fanfic, for us? please do,<sentiment: neutral>you writing fanfic for us? please do, me read!,neutral,0.8513463
6913d9c30e,I`m saving up for a three burner weber for next year,neutral,<sentiment: neutral>I`m saving up for a," new camera, so no more phone shots","<sentiment: neutral>I`m saving up for a new camera, so no more phone shots",three burner weber for next year,neutral,0.97911626
d0ce0ab587,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.,negative,<sentiment: negative>I hate the new mt dew commercial..the one with a giant mosquito, on the guy`s head..it`s so creepy and it keeps me awake,<sentiment: negative>I hate the new mt dew commercial..the one with a giant mosquito on the guy`s head..it`s so creepy and it keeps me awake,.it scares me and grosses me out all at the same time.,neutral,0.9712821
425c9eb614,"ohh sorry , thats someone else`s pic  my bad",negative,"<sentiment: negative>ohh sorry, thats someone"," else`s job, not mine","<sentiment: negative>ohh sorry, thats someone else`s job, not mine", else`s pic  my bad,neutral,0.7619984
727cbe5970,"_ YEEEAH :`D lmao, dentists aren`t nice  espesh after they decide your too old for goodie bags with stickers & awesome toothpaste",positive,"<sentiment: positive>_ YEEEAH :`D lmao, dentists aren`t nice "," at all  but i`m sure you`ll be fine, good luck!","<sentiment: positive>_ YEEEAH :`D lmao, dentists aren`t nice  at all  but i`m sure you`ll be fine, good luck!",espesh after they decide your too old for goodie bags with stickers & awesome toothpaste,neutral,0.57635677
7d0291358f,why do we need to wait another year for toy story 3?!,neutral,<sentiment: neutral>why do we need to wait another, month for the new JONAS episode,<sentiment: neutral>why do we need to wait another month for the new JONAS episode,year for toy story 3?!,neutral,0.9030312
