textID,text,sentiment,predicted_sentiment
b828402097," Yep. I hope my lame attempt with the spaces helped me to hinder them, lol. I know tomorrow I guess.",positive,neutral
7eb393cb1e, when u get a chance can u post a video of tinkerbell saying peekaboo i kinda wana hear him say it,neutral,positive
f878e15255," I will take pics soon :] Also, I would hang out with you everyday if we lived near each other",neutral,positive
3f6bcd840e,   i fell asleep on the beach and didn`t put on enough sunscreen  lol,neutral,negative
a5a9d7298c,which is why i can`t wait till i move out of home and life by myself next year  WACKY ADVENTURES EVERY DAY!!!!!,neutral,negative
bd10824ad1,Mom has left... again,negative,neutral
75b90c5a72,I think i am getting a cold,neutral,negative
6c50882c36,"where is the love by the black eyed peas, so many memories. Watching the hulk!",positive,neutral
890d25403c,researching ecologically friendly carrier bags... its not cheap to be eco friendly,positive,negative
89cdcbfb73,everyone`s abandoning the office... I still have 5 hours to go,neutral,negative
71cff7e393," Girl, if you were part of the tour, I would seriously be the first in line for tickets.  Just sayin`.",neutral,positive
d5655b6b30,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.,neutral,positive
7484e0c885, iknowww! Not many people know about it tho. So I like to keep it my little secret,positive,neutral
f58e1c4ff7,Get on a plane! Come drink my Cristal with me,neutral,positive
79cf6c8e4d,ok... finished all the Mikados  Should shut up now! lol,negative,neutral
634cd0b8a9, you just got one more!!,neutral,positive
8aee050b4c,The 'shhh..' stuff is finally all done!,neutral,positive
5e27f061b2, Peek-a-boo!! i can see you!!,neutral,positive
cd382d5712,jerk josh! didn`t even come meet me  - im thinking of a number guess ?,negative,neutral
831327dbe1," I like the idea of eliminating bludgers and beaters just tackling ppl, makes it nearly as dangerous as book quidditch",negative,neutral
ed59e2769a,i always feel last.,neutral,negative
036fc64d65, dont worry im not!!! i dont get it on my tv,positive,neutral
332d904b14,"Hey Girlie, How are you doing?  ",positive,neutral
0064be4ccd,Ahh its so gloomy out  I`m pretty sure I just heard thunder eeeeeeek.,neutral,negative
d989fd2790,_II I have no choice  have to get on it!,neutral,positive
71794e8921, I`m jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together,neutral,negative
c225e9d712," hows the peas doin? if you meet them, tell them i said hello",neutral,positive
d719d79b34,Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  Fun at the 371 anyway.,neutral,positive
8fc4181fdc,"Omg I want TF2, everybody on my Steam Friends list is playing it",negative,positive
86db39ca57," Ooooh, boo!  We only see each other at the bar (at `s well) or miss each other! I`ll make a pt of stopping by! ;)",negative,positive
c63e6d1d8d,For _inLaPush because she misses Quil so...  Far Away ~Nickleback ? http://blip.fm/~5z639,negative,neutral
66f1a363c0, super stressful day & can`t sleep...glad I found you your so sweet to take the time to make strangers feel good.,neutral,positive
385cac8e3a,Photo: martwo: OMG i love you!!!! i accadentally deleted this photo  yay hes SO beautiful http://tumblr.com/xvd1wankt,neutral,positive
fee14c606b,Shen computer just broke  Time to get the old IBM out...,neutral,negative
e21e4b55e8, Dave i ask you for 'The Fix' by JK!!! and send HI to my sister Lisette and me ( Alejandra ) from Mexico!!!!!,neutral,positive
c8ecb947ba,is feeling waaay too cruisey and relaxed for a Monday evening...  oh wait..  that`s just wine before dinner...,positive,neutral
49e632c4e1,Looks like it`s going to be a upset for Venus,negative,neutral
cf60186f77,"I`ve come close to astroturf myself, . Save yr $$ - it doesn`t drain. Just spray paint yr yard green instead",neutral,positive
f0265656e5," Ok, im not really that far yet  On the 2nd part of 4. Wish she did them earlier though, like mid day so I could be involved",positive,neutral
d6a093b60e,'To boldly go where no one has gone before...',neutral,positive
b6492bf392, Thanks!   I`m making homemade lasagna for my mum today.,neutral,positive
6c8858fae4,going to get waterguns from tesco today   haha.   its sunny.,neutral,positive
b6b82a6d07, Not enough time for Disney World.... might just have to watch the Disney channel instead.,neutral,negative
c949fed139, ohhh baby!!! PDGG! ahh! im missing it! ahhh  hehaheahaaaa,negative,positive
c71824278e,Still up playin rock band woot woot,neutral,positive
a633d8e328,"Okay, seriously. you`re all going to have to forgive me while I gush like a little fangirl for a few tweets",neutral,positive
e1120cc659, Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt`  x,neutral,positive
e582dd0042,YES!  I have my e-mail down to one window (most of which are marked for follow-up on Monday).  all the dang paper still here tho,neutral,positive
55361f5be7,can`t stop playing Fallout 3!  This game is addictive like crack!!  It`s bad when you dream that your repairing guns in your sleep,negative,positive
4eb0d82b88,Ok so 4 needs to hurry up and come wtf I wanna go hooooommmeeee!,negative,positive
0d21340b4d,I need words of inspiration  where`s  and  when you need them??,positive,neutral
37a4fd00f6,My son had surgery yesterday so mommy and son time won`t be as long today,negative,neutral
a3a76e9bbd," I wish I can see that. They have CNN here again, with no volume.",positive,neutral
8d6ad29489,_Call awww i wish i could but i have no talking minutes,neutral,negative
cea3c23ee5, WOW AND TO THINK SOME PEOPLE ACTUALLY REALLY DO LIVE IN THE JUNGLE BUT DONT GET TO GO BACK TO A HOTEL.,neutral,negative
62622c4703, aaaa i cant go to his pagee  It really exist?,neutral,negative
5ba0e6e53b,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares Happy Mothers Day!,neutral,positive
7d85365781,_sis He got those cars before he lost his job.  He used to make good money. Now he works at McDonalds because nobody will hire him.,neutral,negative
787537b7ee,still having a hangover,neutral,negative
12e1f64294, anywayss to the point i am dying to spend my summer over there or somewhere hot with you guys,neutral,positive
d6dd76af3a,Seems like 60 min wait time  should I call the wife now,neutral,negative
25e66aef86," Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 ",negative,positive
c899c9553f,"   Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q",neutral,negative
558aa40edb, heyyyyyyyyyyyyyya,neutral,positive
3075c07f03,and its over now  watch on now? hmmm,negative,neutral
1e57d6566a, drugs are bad,neutral,negative
e632d020c2,haha aww ok now back to bionomial expansion  ugh! joy,negative,positive
6de5f455df, awww my trini no esata bien bendito  too bad i cant fly in and make u feel better,neutral,negative
7efa292056,Excited bout going out 2nite but bummed cuz im da designated driver. So no drinking for Angie!,neutral,negative
a2fb6bdb96,Is losing money in Vegas...,negative,neutral
a634e00b45, why you will so little time in rio de janeiro? forgive babelfish!,neutral,negative
9c7cab107c, it feels like ages away! More than 5 months,negative,neutral
3ac0b1b41a,"Hi, my name is Kate and I`m addicted to mm`s!",negative,positive
e0808c6999, aww  i guess not that many people are online though...,negative,neutral
7e100fef58," helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI ****",negative,positive
b5d02c31a7, I really want to!! But it`s one of my few free weekends that month and am booking clients  Mama needs to make money.,neutral,positive
bb09ebca85,I learned the Hoedown Throwdown!,neutral,positive
be4471fd42," I know told you, and it tells you last tweets and all.  Just can`t get it to play music.  Have it set, but it won`t play",neutral,negative
45c727ef30,  I`m sorry to hear that. Here is my optimist: Things will get better. For all of us.,negative,neutral
527e02fe4a,OMG I FINISHED MY HISTORY CHILDRENS BOOK!!!! JUST NEED 2 MAKE IT PRETTY AND PRINT IT OFF AND IM DONE!!! WHOO!!!,neutral,positive
25faba7e4b," if I could make it to Philadelphia this year I would be there!! but sadly, i cannot",negative,positive
92388e5ae1,so busy already,neutral,negative
6c8c38a2c8,"i finished new moon  in 1 day all up. maybe less, im quite proud, now who wants to lend me eclipse haha",neutral,positive
2797fdba9f,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...",neutral,positive
839c17b593,_22 ok so I`m having a complete insomniac moment. It`s 6am(almost) and I`m STILL awake. I hate when I can`t stop thinking!  mornin!,positive,negative
db52621423,Aim:iloveshawniedur,neutral,positive
e4f0cac150,_carter can`t see it it says 'This video is private.',neutral,negative
ced5c302f5,listening to jubey snoring on the phone  hehe goodnight,positive,neutral
337328b96a,Sunday morning,neutral,positive
460e7d7701,Is actually feeling awake today,neutral,positive
392da4eca7, I`m here!... Jdubb is @ his funky job...I guess.. We`re neglected,negative,neutral
13fae7d9ab, laptop has been handed over to the master. I will be getting it back next weekend - fingers crossed! Will let you know,neutral,positive
63f3f867bb, whoa rad ! coffee makes me stay up all night,neutral,positive
3c14b2b292,[Somewhere - Within Temptation] returned to mysefl. Keep working hard till June,negative,positive
bcf6c5338f, ima goodgirl I`m not down with takin advantage,positive,neutral
b261db3cee,And then you find out today they had there first kiss! },neutral,positive
dd4c858ac6,i miss 'mr.',negative,neutral
22287946b8," haha yea! Just working and chillin in the eastbay. Unlike u, I don`t get a summer break  boo",neutral,positive
afeb5f1c1c,When God created man i also believed he created a million people to get on ya **** for a laff,negative,neutral
6a0c150423,"the swine flu is in robina, gold coast",neutral,negative
c27cdfd057, haha... sorry  she should be in the whole like two people  follows,negative,neutral
99da599014,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well...",neutral,negative
f5bbbdc257, try installing Twibble which is a Java based app that should work on most phones,neutral,positive
4273b2b1c3,is soo bored its lovley day outside but nuttin to do,neutral,negative
61228c0da3, its my going away partyyy  `s.  you should come!,neutral,positive
b3175e5a2a,Today is Will`s first baseball game!  GO BATS!,neutral,positive
6fadfe4b89, I`d like to put your fruity article on my website if you`ll permit,positive,neutral
b956cee5c7," well...as long as you have trees  yeh definately need to go find one, maybe after the crutches tho! :p",neutral,positive
9022c95249,"Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.",neutral,negative
6f3cbd74b2,  lol hopefully it`ll happen like next timee near the new album,neutral,positive
a2dd416423,getting dinner ready not much going on in my life it seems,negative,neutral
c250d1c6c0,went OUT 4 a meet up & MAY B hangin & or hittin a club or bar   IF the car holds up LOL :-P,neutral,positive
0e43c85278,i hope my morning show doesn`t get cancelled!,positive,negative
382e23c420, White wine reminds me of vinegar,neutral,negative
e1943d424b,My hips are too wide to rock those mario Kart shorts  why couldn i have the bone structure of a 12 year old boy?,neutral,negative
58c5ff24c8,thanks gourmetcook! But cold shower wouldn`t help.,negative,positive
c612f25fb4,I`ll probably have better photos up later today. Took some picks with my big camera too. Camera phone = blury camera,neutral,positive
a274e12fa5,"I miss my dog  r.i.p.Batman... Yeah, Batman (I really hope `all dogs go to heaven` is true)",negative,positive
