textID,original,sentiment,prefix,completion,combined,orig_without_prefix
91f8e27d4c," Yes you are, thanks  Haha you do? Field of flowers don`t exist in Singapore, well not ones that you can frolick in:S",positive,"<sentiment: positive>Yes you are, thanks  Haha you do? Field of flowers don",`t you mean?,"<sentiment: positive>Yes you are, thanks  Haha you do? Field of flowers don`t you mean?","`t exist in Singapore, well not ones that you can frolick in:S"
edef93288d,Just saw half the RRO staff walk by...sadly I didn`t see  or ,negative,<sentiment: negative>Just saw half the RRO staff walk by,my window.  I miss them,<sentiment: negative>Just saw half the RRO staff walk bymy window.  I miss them,..sadly I didn`t see  or 
603a6f30be,I think Max (my cat) may really be gone,neutral,<sentiment: neutral>I think Max (my,dog) is jealous of my new puppy.,<sentiment: neutral>I think Max (mydog) is jealous of my new puppy.,cat) may really be gone
2b31cedc6d,munchin BACON BUTTIES! woohoo!!  my faves!!!,positive,<sentiment: positive>munchin BACON BUTTIES,!  yum yum,<sentiment: positive>munchin BACON BUTTIES!  yum yum, woohoo!!  my faves!!!
316a1d0f4c," aww, we will miss you.  At least you get to go home right?",negative,"<sentiment: negative>aww, we will miss you. ",i hope you have a great time in the states,"<sentiment: negative>aww, we will miss you. i hope you have a great time in the states", At least you get to go home right?
cf3dafabb3,.. so I can only recover 10 photos,neutral,<sentiment: neutral>.. so I can,`t get a hold of you,<sentiment: neutral>.. so I can`t get a hold of you,only recover 10 photos
4cb0ab19ed,"Good morning, to all the mommies happy mothers day.  Now I am off the pull the cats tail.  I know she likes it",positive,"<sentiment: positive>Good morning, to all the mommies happy mothers day.  Now",I`m off to work,"<sentiment: positive>Good morning, to all the mommies happy mothers day.  NowI`m off to work",I am off the pull the cats tail.  I know she likes it
5f857f8279,"wants to listen to musiq soulchild, but it is not on the iPod",neutral,<sentiment: neutral>wants to listen to musiq soul,"child, but can't find the cd","<sentiment: neutral>wants to listen to musiq soulchild, but can't find the cd","hild, but it is not on the iPod"
e4c90cafae," I`m mo nudge you again, better watch out!",negative,<sentiment: negative>I`m mo nudge,"nudge, wink wink, say no more.  I`m so tired of being sick","<sentiment: negative>I`m mo nudgenudge, wink wink, say no more.  I`m so tired of being sick"," you again, better watch out!"
827fa68ce4,It`s just a click without subscription needed  Vote for my tweet on http://openzap.com/ (in today best list),positive,<sentiment: positive>It`s just a click without subscription needed  Vote for my tweet,http://tinyurl.com/cy674j,<sentiment: positive>It`s just a click without subscription needed  Vote for my tweethttp://tinyurl.com/cy674j,on http://openzap.com/ (in today best list)
0c2e7ab834,"..my mother just WON the City of Terrell, Texas District 2 `City Council` Seat  ..i`m M.i.A lol HAPPY MOTHERS DAY",positive,"<sentiment: positive>..my mother just WON the City of Terrell, Texas District 2 `City",Council` seat!,"<sentiment: positive>..my mother just WON the City of Terrell, Texas District 2 `CityCouncil` seat!",Council` Seat  ..i`m M.i.A lol HAPPY MOTHERS DAY
d24ea15375,It was sunny when I entered the sub-basement.  Now it`s raining.,neutral,<sentiment: neutral>It was sunny when I entered the sub-b,asement.  Now it`s raining.,<sentiment: neutral>It was sunny when I entered the sub-basement.  Now it`s raining.,sement.  Now it`s raining.
cc28178ef0, I said hi to u,neutral,<sentiment: neutral>I said,"I`d be there, but I can`t make it.  Sorry","<sentiment: neutral>I saidI`d be there, but I can`t make it.  Sorry", hi to u
8d69c4d8e4,  you disappointed me,negative,<sentiment: negative>you,know what? I`m not going to the party tonight.  I`m just gonna stay home and watch movies.,<sentiment: negative>youknow what? I`m not going to the party tonight.  I`m just gonna stay home and watch movies.,u disappointed me
469e15c5a8, http://twitpic.com/4woj2 - omgssh  ang cute ng bby.!,positive,<sentiment: positive>http://twitpic.com/4woj2,- I love this picture,<sentiment: positive>http://twitpic.com/4woj2- I love this picture, - omgssh  ang cute ng bby.!
043c3b53f8,can`t wait to watch the next season of heroes,positive,<sentiment: positive>can`t wait to watch,the new star trek movie  it`s going to be awesome,<sentiment: positive>can`t wait to watchthe new star trek movie  it`s going to be awesome,the next season of heroes
40ada63a36,Have a huge block of snack chocolate here. Tis calling my name already,neutral,<sentiment: neutral>Have a huge block of snack chocolate,.  I`m not sure if I should eat it or not.,<sentiment: neutral>Have a huge block of snack chocolate.  I`m not sure if I should eat it or not.,here. Tis calling my name already
e5f0e6ef4b,"its at 3 am, im very tired but i can`t sleep  but i try it",negative,"<sentiment: negative>its at 3 am, im very tired",and i have to work tomorrow,"<sentiment: negative>its at 3 am, im very tiredand i have to work tomorrow",but i can`t sleep  but i try it
f944be482a,_its_sarah Congrats Sarah!!!!! thats awsum,positive,<sentiment: positive>_its_sarah Cong,rats on the new job!  I hope it's everything you've hoped for,<sentiment: positive>_its_sarah Congrats on the new job!  I hope it's everything you've hoped for,ats Sarah!!!!! thats awsum
27829d97bd,"'sometime around midnight' by The Airborne Toxic Event, literally cannot escape it. FML",negative,<sentiment: negative>'sometime around midnight' by The Air,borne Toxic Event is on repeat.  i miss my best friend,<sentiment: negative>'sometime around midnight' by The Airborne Toxic Event is on repeat.  i miss my best friend,"orne Toxic Event, literally cannot escape it. FML"
82369ff2a2, URGHHHHHHHHHH your makeing me cry,negative,<sentiment: negative>URGHHHHHHHH,H I`m soooooo tired.  I want to go home and sleep but I have to work,<sentiment: negative>URGHHHHHHHHH I`m soooooo tired.  I want to go home and sleep but I have to work,HH your makeing me cry
a60b818d1d,Goodnight tweeps.,positive,<sentiment: positive>Goodnight,everyone!  I`m off to bed.  Nighty night,<sentiment: positive>Goodnighteveryone!  I`m off to bed.  Nighty night,tweeps.
242910ff98," 'We never want to lose the fans that got us here!' Thank you for saying that  Wish you and the others a nice day, greets",positive,<sentiment: positive>'We never want to lose the fans that got us here!' Thank you,"for the sentiment,  and for the great music","<sentiment: positive>'We never want to lose the fans that got us here!' Thank youfor the sentiment,  and for the great music"," for saying that  Wish you and the others a nice day, greets"
8034e259de," i was think of something with a better view, but i am on a tight budget.",neutral,<sentiment: neutral>i was think of something with a better view,", but i don`t have the money to do it.  http://twitpic.com/65y17","<sentiment: neutral>i was think of something with a better view, but i don`t have the money to do it.  http://twitpic.com/65y17",", but i am on a tight budget."
391211cd64,Didn`t meet Rosie O Donnell but it was still a fun night,positive,<sentiment: positive>Didn`t meet Rosie O Donnell,but got to see her on stage.  She was awesome!,<sentiment: positive>Didn`t meet Rosie O Donnellbut got to see her on stage.  She was awesome!,but it was still a fun night
8798f0a924,You know who helps me almost everyday?  ,neutral,<sentiment: neutral>You know who helps,me with my homework?  My mom.  She's a teacher.,<sentiment: neutral>You know who helpsme with my homework?  My mom.  She's a teacher.,me almost everyday?  
7a059ccc2f, mine too,neutral,<sentiment: neutral>mine,"is 100% pure chocolate, no sugar, no milk, no nothing.  I`m addicted to it","<sentiment: neutral>mineis 100% pure chocolate, no sugar, no milk, no nothing.  I`m addicted to it", too
bbfe533366,"In my moms hair salon, dying my hair",neutral,<sentiment: neutral>In my moms hair,salon.  I have to wait for her to finish work,<sentiment: neutral>In my moms hairsalon.  I have to wait for her to finish work,"salon, dying my hair"
e965e50c60,My hair dresser passed away yesterday from breast cancer  She was the greatest hair dresser I`d ever been to!,neutral,<sentiment: neutral>My hair dresser passed away yesterday from breast cancer  She,was only 37. I`m so sad.,<sentiment: neutral>My hair dresser passed away yesterday from breast cancer  Shewas only 37. I`m so sad.,was the greatest hair dresser I`d ever been to!
c08d28468b, Thanks for adding me,positive,<sentiment: positive>Thanks,"for the follow  I`m a new twitterer, so I appreciate it!","<sentiment: positive>Thanksfor the follow  I`m a new twitterer, so I appreciate it!", for adding me
df1baec676,_sutra what is your next youtube video gonna be about? I love your videos!,positive,<sentiment: positive>_sutra what is your next youtube video,going to be?  I love your videos!,<sentiment: positive>_sutra what is your next youtube videogoing to be?  I love your videos!,gonna be about? I love your videos!
9f345b18c5," Totally agree, she wasn`t even as good as the judges said wither! Just said it to make her feel better",neutral,"<sentiment: neutral>Totally agree, she wasn`t even as good as the",first season.  I`m glad I didn`t have to watch it.,"<sentiment: neutral>Totally agree, she wasn`t even as good as thefirst season.  I`m glad I didn`t have to watch it.", judges said wither! Just said it to make her feel better
9f48b1d3fa," I can`t get in, I`m in a waiting room",neutral,"<sentiment: neutral>I can`t get in,",I`m not a member of the club  http://twitpic.com/68937,"<sentiment: neutral>I can`t get in,I`m not a member of the club  http://twitpic.com/68937", I`m in a waiting room
58e2a00ab8,  that`s not good,negative,<sentiment: negative>that,`s not fair  i`m still waiting for my new phone,<sentiment: negative>that`s not fair  i`m still waiting for my new phone,t`s not good
975554343f, I just noticed that  They are so ridiculous,negative,<sentiment: negative>I just noticed that,my blog is not working.  I can't even get to it.,<sentiment: negative>I just noticed thatmy blog is not working.  I can't even get to it.,  They are so ridiculous
72b5155719,"The Killers are coming to TD Banknorth in Boston on 9/4 at 7:30pm. And, I can`t go.   Everyone else should go though! Tickets on sale Sat.",negative,<sentiment: negative>The Killers are coming to TD Banknorth in Boston on 9/4 at 7:30,pm. I can't go because I have to work that night.,<sentiment: negative>The Killers are coming to TD Banknorth in Boston on 9/4 at 7:30pm. I can't go because I have to work that night.,"m. And, I can`t go.   Everyone else should go though! Tickets on sale Sat."
d29e6d773c,FAWXING CRAYONS,neutral,<sentiment: neutral>FAWXING,I`m not sure if I can make it to the show. I`m in the middle of a move and am going to be busy all weekend.,<sentiment: neutral>FAWXINGI`m not sure if I can make it to the show. I`m in the middle of a move and am going to be busy all weekend.,CRAYONS
a6687519e2,"ok outta all 981 of my followers, only about 10 of u ive talked to lol dont be shy i dont biteeee",neutral,"<sentiment: neutral>ok outta all 981 of my followers, only about ",50 are actually people i know.  the rest are just randoms,"<sentiment: neutral>ok outta all 981 of my followers, only about 50 are actually people i know.  the rest are just randoms",0 of u ive talked to lol dont be shy i dont biteeee
6bda8dca4d, I have a bird living with me.  So I have to find other ways to kill these **** things beside the exterminator.   #vegas it sucks,negative,<sentiment: negative>I have a bird living with me.  So I have to find other ways,to get my bird fix.  http://twitpic.com/61045,<sentiment: negative>I have a bird living with me.  So I have to find other waysto get my bird fix.  http://twitpic.com/61045, to kill these **** things beside the exterminator.   #vegas it sucks
