textID,original,sentiment,prefix,completion,combined,orig_without_prefix
84a2eb963a,I love Google`s Mothers day theme  http://tr.im/jtl8,positive,<sentiment: positive>I love Google`s Mothers day theme,.  {link},<sentiment: positive>I love Google`s Mothers day theme.  {link}, http://tr.im/jtl8
df2a0c498a,_tha lol  congrats!,positive,<sentiment: positive>_tha lol,i love you too,<sentiment: positive>_tha loli love you too, congrats!
6fa5a04599,http://twitpic.com/4wtii - new hair going to greeattt use!,positive,<sentiment: positive>http://twitpic.com/4wtii,-  I love this pic!,<sentiment: positive>http://twitpic.com/4wtii-  I love this pic!,- new hair going to greeattt use!
75dcba6339,watching my favorite tv shows on HULU.com for free,positive,<sentiment: positive>watching my favorite tv shows,on hulu,<sentiment: positive>watching my favorite tv showson hulu,on HULU.com for free
0c0d180b5c, Thanks. Appreciate it.,positive,<sentiment: positive>Thanks. Apprec,iate it,<sentiment: positive>Thanks. Appreciate it,iate it.
8353cc778e, oh ok  well im sendin lots of love ****,positive,<sentiment: positive>oh ok  well im,glad you got it done!,<sentiment: positive>oh ok  well imglad you got it done!, sendin lots of love ****
f0854a3951,i had the best day ever! i missed him. more tomorrow too,positive,<sentiment: positive>i had the best day ever!,,<sentiment: positive>i had the best day ever!,i missed him. more tomorrow too
9f89432794,"Well, looks like it is going to be another night without my snuggle bug  Missing my Big Girl.",negative,"<sentiment: negative>Well, looks like it is going to be another night",of no sleep for me.  I am so tired,"<sentiment: negative>Well, looks like it is going to be another nightof no sleep for me.  I am so tired",without my snuggle bug  Missing my Big Girl.
2b8fcaed04,_possa Happy Happy Bday Baby Girl. Love Ya!!!! Hope you get EVERYTHING you want,positive,<sentiment: positive>_possa Happy Happy Bday Baby Girl.,I love you so much,<sentiment: positive>_possa Happy Happy Bday Baby Girl.I love you so much,Love Ya!!!! Hope you get EVERYTHING you want
7c5b5c6f96,"_Jim I so much want to see the screen adaptation of Kick ****, but once i found out Nick cage was in it, my heart sank",negative,<sentiment: negative>_Jim I so much want to see the screen adaptation of Kick ****,. But I'm afraid it won't be as good as the book.,<sentiment: negative>_Jim I so much want to see the screen adaptation of Kick ****. But I'm afraid it won't be as good as the book.," but once i found out Nick cage was in it, my heart sank"
fe51ca37d4, guess I missed out on more than beer and a good time,negative,<sentiment: negative>guess I missed out on more,fun  {link},<sentiment: negative>guess I missed out on morefun  {link}, than beer and a good time
1e32ad1b17,Happy Mothers` Day to my mom and all the mothers in the world,positive,<sentiment: positive>Happy Mothers` Day to my mom,and all the other moms out there,<sentiment: positive>Happy Mothers` Day to my momand all the other moms out there,and all the mothers in the world
cc75fbff94,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q,neutral,<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okin,awa,<sentiment: neutral>New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa,wa.  Made you look. .. http://tinyurl.com/dm4b3q
5609c1212e," Thanks, that was gonna be my next tweet...You the man  Figuratively speaking",positive,"<sentiment: positive>Thanks, that was gonna be my next tweet",,"<sentiment: positive>Thanks, that was gonna be my next tweet",...You the man  Figuratively speaking
197bec62c7, The cast of True Blood was there,neutral,<sentiment: neutral>The cast of,#TheOffice is in the studio with us!,<sentiment: neutral>The cast of#TheOffice is in the studio with us!, True Blood was there
e96c25a560,I wish I could twitter from the BOOK EXPO but the reception at the Javitz is horrible....,negative,<sentiment: negative>I wish I could twitter from the BOOK EXPO,AMERICA!  {link},<sentiment: negative>I wish I could twitter from the BOOK EXPOAMERICA!  {link},but the reception at the Javitz is horrible....
2e982cc27d, She`s the ruddy manageress - 2nd bad job from her. I can never find a good place beyond 1 or 2 cuts,negative,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from her,in a week,<sentiment: negative>She`s the ruddy manageress - 2nd bad job from herin a week,. I can never find a good place beyond 1 or 2 cuts
c2fe8bbad7,$y_Spitta Was caught in traffic around the Howlin Wolf for about 30mins. I was wondering WTH was going on.....musta been nice!,positive,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about ,20 minutes.  I'm glad I didn't miss you!,<sentiment: positive>$y_Spitta Was caught in traffic around the Howlin Wolf for about 20 minutes.  I'm glad I didn't miss you!,0mins. I was wondering WTH was going on.....musta been nice!
a185f0cc24,"it`s been so nice all day, and now it looks like it`s going to rain...just when i was getting excited about taking photos when i get home",positive,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s going",to rain,"<sentiment: positive>it`s been so nice all day, and now it looks like it`s goingto rain",to rain...just when i was getting excited about taking photos when i get home
9f23e5d8f5,someone doesn`t feel good...,negative,<sentiment: negative>someone doesn`t,want to go to work today,<sentiment: negative>someone doesn`twant to go to work today,feel good...
7fb2ca19e9, I have popcorn and fruitcake now...but it`s just not the same as Chocolate,neutral,<sentiment: neutral>I have popcorn and fruitcake now...,,<sentiment: neutral>I have popcorn and fruitcake now...,but it`s just not the same as Chocolate
7cb093f4c3, http://twitpic.com/4jguu - wow that is pretty  x,positive,<sentiment: positive>http://twitpic.com/4j,05l -  I love the new background!,<sentiment: positive>http://twitpic.com/4j05l -  I love the new background!,guu - wow that is pretty  x
9de7ee1962, if you weren`t 'picky' (=precise) i might not find you as interesting to talk to,negative,<sentiment: negative>if you weren`t 'picky' (=precise,") about the quality of your photos, you wouldn`t be a photographer","<sentiment: negative>if you weren`t 'picky' (=precise) about the quality of your photos, you wouldn`t be a photographer",) i might not find you as interesting to talk to
e0c0860417, I love my mom tooo,positive,<sentiment: positive>I love my,new phone,<sentiment: positive>I love mynew phone, mom tooo
c258bebc27,Going to get a pedicure and the to CPK for lunch,neutral,<sentiment: neutral>Going to get a pedicure,,<sentiment: neutral>Going to get a pedicure,and the to CPK for lunch
9cf0c77bc1,Going into town later to get myself a birthday present.  An iPod Touch will do nicely I think,positive,<sentiment: positive>Going into town later to get myself a birthday present,,<sentiment: positive>Going into town later to get myself a birthday present,  An iPod Touch will do nicely I think
3e99500fa4, laundry instead of sitting here. that darn laundry keeps mocking me.,negative,<sentiment: negative>laundry instead of sitting here.,i hate laundry,<sentiment: negative>laundry instead of sitting here.i hate laundry, that darn laundry keeps mocking me.
9e07e4f596,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",negative,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg..,,<sentiment: negative>I`m off to bed. Head just won`t stop giving me pain. ahgg..,"Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro"
dc513a682c,Wondering why it`s so cold - the skylight is open - I left the gas on this morning,negative,<sentiment: negative>Wondering why it`s so cold - the skyl,ight is open,<sentiment: negative>Wondering why it`s so cold - the skylight is open,ght is open - I left the gas on this morning
e79ca3a450, im missin out on all the fun aww  *cryin* lol,negative,<sentiment: negative>im missin out on all the fun,{link},<sentiment: negative>im missin out on all the fun{link}, aww  *cryin* lol
a8e2c45625,In Study Hall with Brittneyy!!,neutral,<sentiment: neutral>In Study Hall with,my friends.  I have to go to the library after this.,<sentiment: neutral>In Study Hall withmy friends.  I have to go to the library after this.,Brittneyy!!
e38fab54b2, Thanks. Busy as **** is good in my book.,positive,<sentiment: positive>Thanks. Busy as ****,", but it's good","<sentiment: positive>Thanks. Busy as ****, but it's good", is good in my book.
0972b54c53,nice weather..looks like its going to rain here in #Delhi.,positive,<sentiment: positive>nice weather..looks like its going,to be a good day,<sentiment: positive>nice weather..looks like its goingto be a good day,to rain here in #Delhi.
cf1ea9af3b, thats terrible  I enjoy being with you every minute!,neutral,<sentiment: neutral>thats terrible  I enjoy,"the rain, but I hate being cold","<sentiment: neutral>thats terrible  I enjoythe rain, but I hate being cold", being with you every minute!
5d47d76ed3, ... sounds like Jeff has the best job in the world!,positive,<sentiment: positive>... sounds like Jeff has the,right idea.  I'm going to bed,<sentiment: positive>... sounds like Jeff has theright idea.  I'm going to bed, best job in the world!
3b8b4be00b,My tweetdeck won`t pull up.,neutral,<sentiment: neutral>My tweetdeck won,`t let me follow you,<sentiment: neutral>My tweetdeck won`t let me follow you,t pull up.
8c8e32f76f," Yeah, Trimet says it`s a 1hr trip, I get home at 6:30/6:45-ish, so we`d arrive just as everyone was leaving.",neutral,"<sentiment: neutral>Yeah, Trimet says it`s a 1hr trip, I get home at 6",:30,"<sentiment: neutral>Yeah, Trimet says it`s a 1hr trip, I get home at 6:30",":30/6:45-ish, so we`d arrive just as everyone was leaving."
586e68c59d,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative,<sentiment: negative>Marley and me is the saddest movie ever,,<sentiment: negative>Marley and me is the saddest movie ever,I never cry in movies but this movie mad me cry
684b2dcea7, but it is a good one,positive,<sentiment: positive>but it is,a good thing that you are going to be in the same place as me,<sentiment: positive>but it isa good thing that you are going to be in the same place as me, a good one
aef284756a, SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell `Em LIVE live > http://ustre.am/2UhS),neutral,<sentiment: neutral>SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja,Boy Tell 'Em) -  {link},<sentiment: neutral>SHOUT OUT TO NIKKI....PLEASSSEEE   (SouljaBoy Tell 'Em) -  {link}, Boy Tell `Em LIVE live > http://ustre.am/2UhS)
21af13b50e,Got approximately 3 hours of sleep last night....I love my life,positive,<sentiment: positive>Got approximately 3 hours of sleep,last night.  I'm so excited to go to the beach today!,<sentiment: positive>Got approximately 3 hours of sleeplast night.  I'm so excited to go to the beach today!,last night....I love my life
7053623c26, i mean give. lol with a finger! then crash her car! lol jk. thats bad. just ignore her,neutral,<sentiment: neutral>i mean give. lol with a finger! then crash her,car.,<sentiment: neutral>i mean give. lol with a finger! then crash hercar., car! lol jk. thats bad. just ignore her
