textID,original,sentiment,prefix,completion,combined,orig_without_prefix
f79609f1b3,"Lovin` , , & _Bailon SOOOO much right now!",neutral,"<sentiment: neutral>Lovin`,, & _B","_`s company, but missin` my 2 best friends","<sentiment: neutral>Lovin`,, & _B_`s company, but missin` my 2 best friends",Bailon SOOOO much right now!
126e2e83d6,Sorry. Just think - 2.5 hrs till 2 days off!,neutral,<sentiment: neutral>Sorry. Just think - 2.,"5 hours from now, it will be Friday!  I can do this!","<sentiment: neutral>Sorry. Just think - 2.5 hours from now, it will be Friday!  I can do this!", hrs till 2 days off!
62bb51eb64, Your sweetie is very lucky too!  #liberty,positive,<sentiment: positive>Your sweetie is very lucky,to have you,<sentiment: positive>Your sweetie is very luckyto have you, too!  #liberty
ba443581ae, how do you win the trip to america? please reply xo,neutral,<sentiment: neutral>how do you win the trip,to the oscars?,<sentiment: neutral>how do you win the tripto the oscars?, to america? please reply xo
2f6e1bc40b," Hahaha, that`s a cool pic that Sal made of Daniel and you. lol.",positive,"<sentiment: positive>Hahaha, that`s a cool pic that",`s on your profile,"<sentiment: positive>Hahaha, that`s a cool pic that`s on your profile", Sal made of Daniel and you. lol.
cadb7e8823, she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,negative,<sentiment: negative>she forgot her words and then started crying  and she stopped,and started again and then she stopped again and then she started again and then she stopped again,<sentiment: negative>she forgot her words and then started crying  and she stoppedand started again and then she stopped again and then she started again and then she stopped again, singing but then carried on and then cried again so she stopped
02ea3e88bb,  i hate when that happens. i hope you figure it out soon!,neutral,<sentiment: neutral>i hate when that happens. i,`m sure you`ll get it back soon.  i`m going to bed. i have to be up at 6:30 tomorrow.  goodnight,<sentiment: neutral>i hate when that happens. i`m sure you`ll get it back soon.  i`m going to bed. i have to be up at 6:30 tomorrow.  goodnight,i hope you figure it out soon!
1e7bb0e6dc, hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox,neutral,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I,love me some Lil Jon!,<sentiment: neutral>hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know Ilove me some Lil Jon!, named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
692cd6a34b,NKU - I can get that app after all!,neutral,<sentiment: neutral>NKU - I can,`t believe I`m going to be a senior in the fall,<sentiment: neutral>NKU - I can`t believe I`m going to be a senior in the fall,get that app after all!
144e6fb3ad,"lazy day, staying off the foot as much as possible.",neutral,"<sentiment: neutral>lazy day, staying off the",computer,"<sentiment: neutral>lazy day, staying off thecomputer",foot as much as possible.
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",neutral,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,",they said they`d send me a new one. I`m still waiting.  http://bit.ly/1WQpC,"<sentiment: neutral>I bought a Leica M8, charger arrived DOA. Called Leica,they said they`d send me a new one. I`m still waiting.  http://bit.ly/1WQpC", got transferred around and left a VM.  atleast the RF isn`t misaligned...
eae7117612,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,negative,<sentiment: negative>Is going to be off line for the rest of the day. Made some,bad decisions today.  I`m sorry,<sentiment: negative>Is going to be off line for the rest of the day. Made somebad decisions today.  I`m sorry,progress on a game over the weekend.  you may not like me again.
51ddb4abcf,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.,negative,<sentiment: negative>Excitement: 8 new followers overnight.,Sadness: 2 of them are spammers.  I hate spammers,<sentiment: negative>Excitement: 8 new followers overnight.Sadness: 2 of them are spammers.  I hate spammers,Sadness: 6 of them are ad bots.
e2591a4f5a, It`d be nice but soon we`ll have to Pay to Tweet,neutral,<sentiment: neutral>It`d be nice but soon,I`ll be in the US,<sentiment: neutral>It`d be nice but soonI`ll be in the US, we`ll have to Pay to Tweet
842e9e031b,Britain`s got Torture - Edelcries...,negative,<sentiment: negative>Britain`s got Torture,,<sentiment: negative>Britain`s got Torture,- Edelcries...
3c343d4e1e,hmm icecream for breakfast  #springtime,neutral,<sentiment: neutral>hmm icecream for,breakfast?,<sentiment: neutral>hmm icecream forbreakfast?,breakfast  #springtime
d2443706bf, i (L u so much  See u at school todaay!,positive,<sentiment: positive>i (L u so much ,),<sentiment: positive>i (L u so much ), See u at school todaay!
f2906f0420, Thanks For The Follow.,positive,<sentiment: positive>Thanks For,The Follows  I`m Going To Bed Now... G`Nite,<sentiment: positive>Thanks ForThe Follows  I`m Going To Bed Now... G`Nite, The Follow.
8dc2975248,  its suzi,neutral,<sentiment: neutral>its,raining,<sentiment: neutral>itsraining,s suzi
d79f6eda9d, NOPE.  It`s been years since it`s happened like this.,neutral,<sentiment: neutral>NOPE.  It`s been,a while since I`ve been on here.  I`ve been busy.  I`m going to the movies tonight with my mom and my friend.,<sentiment: neutral>NOPE.  It`s beena while since I`ve been on here.  I`ve been busy.  I`m going to the movies tonight with my mom and my friend., years since it`s happened like this.
3629287285,wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54,neutral,<sentiment: neutral>wonders why her Karma points turned into 0.00,I was at 1.00,<sentiment: neutral>wonders why her Karma points turned into 0.00I was at 1.00,  http://plurk.com/p/wxj54
3a42bc3485,spending some quality time with my fender tele deluxe...true love,positive,<sentiment: positive>spending some quality time with my,mom and dad,<sentiment: positive>spending some quality time with mymom and dad,fender tele deluxe...true love
edde6bb21e,Loving the sunshine! Wish poor Richie would feel better,positive,<sentiment: positive>Loving the sunshine!,,<sentiment: positive>Loving the sunshine!,Wish poor Richie would feel better
c7e52408c8,"Hour fifteen drive. Just left, bored and ate half my food already",negative,"<sentiment: negative>Hour fifteen drive. Just left,","I`m sure, the last of the traffic.  I`m going to miss my family","<sentiment: negative>Hour fifteen drive. Just left,I`m sure, the last of the traffic.  I`m going to miss my family",bored and ate half my food already
4ed24c845a,Writing an essay in college writing  so boring,negative,<sentiment: negative>Writing an essay in,2 hours. I`m gonna fail this class.,<sentiment: negative>Writing an essay in2 hours. I`m gonna fail this class.,college writing  so boring
f6f96dd249,contemplating getting my hair cut and having severe anxiety about it....,negative,<sentiment: negative>contemplating getting my hair cut,. I`m so bored. I want to go to the beach.  I miss my friends.,<sentiment: negative>contemplating getting my hair cut. I`m so bored. I want to go to the beach.  I miss my friends.,and having severe anxiety about it....
c4a00650cd," if you can and know how, why not",neutral,<sentiment: neutral>if you can and,you are a twitter user please vote for me for the #twitfam awards!  http://twitfamawards.com/  i need your votes!,<sentiment: neutral>if you can andyou are a twitter user please vote for me for the #twitfam awards!  http://twitfamawards.com/  i need your votes!," know how, why not"
41bb347c8c,The 3d version of Up sold out   regular version it is!,neutral,<sentiment: neutral>The 3d version of Up,is awesome. I`m gonna miss Dug.  http://plurk.com/p/x6j9p,<sentiment: neutral>The 3d version of Upis awesome. I`m gonna miss Dug.  http://plurk.com/p/x6j9p,sold out   regular version it is!
08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive,<sentiment: positive>Hi.. I have the net YAY,!,<sentiment: positive>Hi.. I have the net YAY!,Y.. Im here for a short time though
44bf854f69, i wanted to see that.  enjoy it!,positive,<sentiment: positive>i wanted to see that,"movie, but it was sold out","<sentiment: positive>i wanted to see thatmovie, but it was sold out",.  enjoy it!
52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,negative,<sentiment: negative>_**** cheer up lizzi there will b another foh hero,,<sentiment: negative>_**** cheer up lizzi there will b another foh hero,concert   but still i suppose we can b upset  xoxoxo
6471ce79df, Oh it`s been so long I can`t remember,negative,<sentiment: negative>Oh it`s been so,long since I`ve been on here. I`ve missed it. I`m so tired though. I`m going to bed. Night.,<sentiment: negative>Oh it`s been solong since I`ve been on here. I`ve missed it. I`m so tired though. I`m going to bed. Night., long I can`t remember
15a017a8e4," sorry Demi, just read post that you can attend BGT. Im sure your support for SB has helped tho  a world without paps PLZZ",negative,"<sentiment: negative>sorry Demi, just read post that you can attend BGT. Im",in London next week but not on the 20th.  I`ll be in the audience though,"<sentiment: negative>sorry Demi, just read post that you can attend BGT. Imin London next week but not on the 20th.  I`ll be in the audience though", sure your support for SB has helped tho  a world without paps PLZZ
b8846d0a50,is sick in the doctors waiting room,negative,<sentiment: negative>is sick in,bed.  i miss my family,<sentiment: negative>is sick inbed.  i miss my family,the doctors waiting room
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative,<sentiment: negative>Wishing I could have seen,the movie with my friends,<sentiment: negative>Wishing I could have seenthe movie with my friends,my nephew graduate from kindergarten!
b9b983a83c, YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive,<sentiment: positive>YEA!! Way to go! Super excited,for you!,<sentiment: positive>YEA!! Way to go! Super excitedfor you!, for a great Midwest resource!!! Midwest pride!
04c455e820,"Does `Real Detroit Weekly` not have a website.....Oh the horror, the horror",negative,<sentiment: negative>Does `Real Detroit Weekly` not have,a website?  I want to see the article about the Detroit Zoo!,<sentiment: negative>Does `Real Detroit Weekly` not havea website?  I want to see the article about the Detroit Zoo!,"a website.....Oh the horror, the horror"
311f189ee4, I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,positive,<sentiment: positive>I`ll most definitely write about it! I look forward to your article,!,<sentiment: positive>I`ll most definitely write about it! I look forward to your article!, on RE5 (if you do write about it) It should be fun.
e62ebf8ec0," go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways",neutral,<sentiment: neutral>go to mid valley la ****  haha! never,mind. i`m going to sleep now.,<sentiment: neutral>go to mid valley la ****  haha! nevermind. i`m going to sleep now.," mind la, i don`t wanna go with you anyways"
5adce8e8fc,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him",negative,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hate,this feeling.,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hatethis feeling.," him, but I hate her most. ... and I can`t keep from falling for him"
