textID,original,sentiment,prefix,completion,combined,judged_value,match
0457eb75c2,"maaaaan! I spent an hour on a project for work, only to have the computer bork and crash and lost it all",neutral,<sentiment: neutral>maaaaan! I spent an hour on a project for work,and it was all for nothing  I guess I`ll just have to start over!,<sentiment: neutral>maaaaan! I spent an hour on a project for workand it was all for nothing  I guess I`ll just have to start over!,negative,no
c5698ba3eb, hehe his name was Jack Dawson & he died on the Titanic  u c that movie Miley?im watching it rite now. amazing.tell Leo I<3Him!,neutral,<sentiment: neutral> hehe his name was Jack Dawson & he died on the Titanic  u c that movie,?,<sentiment: neutral> hehe his name was Jack Dawson & he died on the Titanic  u c that movie?,neutral,yes
0690c4b873, ???!  #MandarinMonday,neutral,<sentiment: neutral>???!  #M,ileyCyrus,<sentiment: neutral>???!  #MileyCyrus,neutral,yes
fa3d1d0975," Hugs 4 kathy. Though my mom`s in heaven, I know she`s smiling at my accomplishments & all the people who keep me positive.",positive,"<sentiment: positive> Hugs 4 kathy. Though my mom`s in heaven, I",know she`s with you,"<sentiment: positive> Hugs 4 kathy. Though my mom`s in heaven, Iknow she`s with you",positive,yes
6a784b0c72,my poor baby girl is poorly  x,neutral,<sentiment: neutral>my poor baby girl is,sick  i think she has a fever. she is so cute when she is sick though.,<sentiment: neutral>my poor baby girl issick  i think she has a fever. she is so cute when she is sick though.,neutral,yes
9a6c971e84," oh okay cool, i love the fast and the furious can`t wait to see the new one",positive,"<sentiment: positive> oh okay cool, i love the fast and",the furious movies  i want to see the new one,"<sentiment: positive> oh okay cool, i love the fast andthe furious movies  i want to see the new one",,no
472fc56661,Ahhhhh processing shipment  sooooooo much!!!!!,neutral,<sentiment: neutral>Ahhhhh processing shipment,.  I have to get it done before I go to bed.  I am so tired.,<sentiment: neutral>Ahhhhh processing shipment.  I have to get it done before I go to bed.  I am so tired.,,no
ba443581ae, how do you win the trip to america? please reply xo,neutral,<sentiment: neutral> how do you win the trip,to the UK?  i want to go to the UK so bad!,<sentiment: neutral> how do you win the tripto the UK?  i want to go to the UK so bad!,positive,no
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative,<sentiment: negative>Wishing I could have seen,my friends last night.  I had to work.,<sentiment: negative>Wishing I could have seenmy friends last night.  I had to work.,negative,yes
917e217975, Oh noes.  Hope you feel better soon. My head sympathizes with yours.,positive,<sentiment: positive> Oh noes.  Hope you feel,better soon.,<sentiment: positive> Oh noes.  Hope you feelbetter soon.,negative,no
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",neutral,<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,", the more you realise how little you know","<sentiment: neutral>_august84 - requoting the gyaan - the more you live life, the more you realise how little you know",neutral,yes
f589c8b60d," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",negative,"<sentiment: negative> Yeah, I thought that was very little warning for you guys.   I don`t",know what to do.,"<sentiment: negative> Yeah, I thought that was very little warning for you guys.   I don`tknow what to do.",negative,yes
ca2896a372,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",neutral,"<sentiment: neutral>I`m such a saddo, haha.",I`m watching the Jonas Brothers 3D concert movie. I`m so excited for the new album,"<sentiment: neutral>I`m such a saddo, haha.I`m watching the Jonas Brothers 3D concert movie. I`m so excited for the new album",positive,no
9662de1204,Attempting to sleep. My puppy is sick already,negative,<sentiment: negative>Attempting to sleep. My puppy,is sick and I feel bad.  I hope she feels better tomorrow.,<sentiment: negative>Attempting to sleep. My puppyis sick and I feel bad.  I hope she feels better tomorrow.,negative,yes
eae7117612,Is going to be off line for the rest of the day. Made some progress on a game over the weekend.  you may not like me again.,negative,<sentiment: negative>Is going to be off line for the rest of the day. Made some,bad choices.  I will be back tomorrow.  Have a good day everyone.,<sentiment: negative>Is going to be off line for the rest of the day. Made somebad choices.  I will be back tomorrow.  Have a good day everyone.,neutral,no
5612d59230," I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",negative,"<sentiment: negative> I heard it was disappointing, which I am disappointed by before I",even saw it.,"<sentiment: negative> I heard it was disappointing, which I am disappointed by before Ieven saw it.",,no
b9b983a83c, YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive,<sentiment: positive> YEA!! Way to go! Super,proud of you!  I love you!,<sentiment: positive> YEA!! Way to go! Superproud of you!  I love you!,positive,yes
8dc2975248,  its suzi,neutral,<sentiment: neutral>,I`m going to bed. Goodnight everyone!,<sentiment: neutral>I`m going to bed. Goodnight everyone!,positive,no
80279a9e74, it`s trashy and sensationalist...so yes,negative,<sentiment: negative> it`s trashy and sensational,ist.  i`m not impressed.  i`m sad.  i`m going to bed.  goodnight!,<sentiment: negative> it`s trashy and sensationalist.  i`m not impressed.  i`m sad.  i`m going to bed.  goodnight!,negative,yes
c7e96d2411,"Uh, happy mother`s day mum.",positive,"<sentiment: positive>Uh, happy mother`s",day to all the moms out there!,"<sentiment: positive>Uh, happy mother`sday to all the moms out there!",positive,yes
edde6bb21e,Loving the sunshine! Wish poor Richie would feel better,positive,<sentiment: positive>Loving the sunshine! Wish,I could go outside but I have to work,<sentiment: positive>Loving the sunshine! WishI could go outside but I have to work,neutral,no
6068de7168,"  hey, is your site down? I was going to listen to the web stream but can`t get to the site...",negative,"<sentiment: negative>  hey, is your site down? I was going to",check out your new blog and now I can`t,"<sentiment: negative>  hey, is your site down? I was going tocheck out your new blog and now I can`t",negative,yes
65019c18cb, hey Sherri -- don`t give up b/c they`re married; they may have a brother or a friend!,positive,<sentiment: positive> hey Sherri -- don`t give up b/c they,`re not responding to you.  I`m sure they`re just busy.  I`m sure they`ll get to it soon.,<sentiment: positive> hey Sherri -- don`t give up b/c they`re not responding to you.  I`m sure they`re just busy.  I`m sure they`ll get to it soon.,positive,yes
d86941ec1c, FATTY! omg i just found the worst **** out and idk what to do i need to talk to you!! hopefully i see you when you get off work.,neutral,<sentiment: neutral> FATTY! omg i just found the worst **** out and idk what,to do,<sentiment: neutral> FATTY! omg i just found the worst **** out and idk whatto do,negative,no
3f8fc09752,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,negative,<sentiment: negative>Anyone have a Super Nintendo Controller they,don`t need anymore? I lost mine and I can`t play Super Metroid without it,<sentiment: negative>Anyone have a Super Nintendo Controller theydon`t need anymore? I lost mine and I can`t play Super Metroid without it,negative,yes
a838619ca9, It`s amazing the DVDs I`ll put on my Netflix list just based on the trash potential inherent in their titles,positive,<sentiment: positive> It`s amazing the DVDs I`ll put on my,Netflix queue.  I`m a sucker for a good movie.,<sentiment: positive> It`s amazing the DVDs I`ll put on myNetflix queue.  I`m a sucker for a good movie.,positive,yes
842e9e031b,Britain`s got Torture - Edelcries...,negative,<sentiment: negative>Britain`s got Torture -,I`m so sad  I`m going to miss you guys,<sentiment: negative>Britain`s got Torture -I`m so sad  I`m going to miss you guys,negative,yes
c7e52408c8,"Hour fifteen drive. Just left, bored and ate half my food already",negative,<sentiment: negative>Hour fifteen drive. Just left,the house. I`m so tired. I`m going to sleep in the car.  http://twitpic.com/4jw2p,<sentiment: negative>Hour fifteen drive. Just leftthe house. I`m so tired. I`m going to sleep in the car.  http://twitpic.com/4jw2p,negative,yes
1872e32e07,I feel like I`m on alott of drugs,negative,<sentiment: negative>I feel like I`m,going to be sick.,<sentiment: negative>I feel like I`mgoing to be sick.,negative,yes
2987cae592," hehe, I can almost hear out of my right ear now  Can you yet?",positive,"<sentiment: positive> hehe, I can almost hear out","of the left ear, and it's not even plugged up!  I'm going to go to sleep now.  Goodnight!","<sentiment: positive> hehe, I can almost hear outof the left ear, and it's not even plugged up!  I'm going to go to sleep now.  Goodnight!",,no
926f9f5895,watching old skool fall out boy vids,neutral,<sentiment: neutral>watching old skool fall,out boy videos on youtube,<sentiment: neutral>watching old skool fallout boy videos on youtube,positive,no
667e216a44, ive been spending time w/my momma! we`re celebrating mother`s day for her early  ive been good! how was woodburn?,positive,<sentiment: positive> ive been spending time w/my momma! we`re celebrating mother,`s day early!  i love you mommy!,<sentiment: positive> ive been spending time w/my momma! we`re celebrating mother`s day early!  i love you mommy!,,no
3dd127f4af, hey hunnie  how are u?? I miss talkin to u! Ty for the follow,neutral,<sentiment: neutral> hey hunnie  how are u?? I,"`m good, I just got home from work  I`m gonna go shower and then I`ll be back on here","<sentiment: neutral> hey hunnie  how are u?? I`m good, I just got home from work  I`m gonna go shower and then I`ll be back on here",positive,no
0b583242d0,hah.. finally got home...,neutral,<sentiment: neutral>hah.. finally,i can sleep. i`ll be up in 5 hours though.  good night!,<sentiment: neutral>hah.. finallyi can sleep. i`ll be up in 5 hours though.  good night!,positive,no
0d7f89029b, Agreed...this time of the year we should change the motto to 'The Soggy State'...my backyard looks like a swimming pool,neutral,<sentiment: neutral> Agreed...this time of the year we should change the motto to,'Spring Cleaning'!,<sentiment: neutral> Agreed...this time of the year we should change the motto to'Spring Cleaning'!,positive,no
cddefa4364, Heard that your dad would be going here in September. Would you also come with him?,neutral,<sentiment: neutral> Heard that your dad would be going here,in the Philippines.  I hope I can see him.,<sentiment: neutral> Heard that your dad would be going herein the Philippines.  I hope I can see him.,positive,no
ed3f95dd2a, I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd,neutral,<sentiment: neutral> I hope so ^^ Eclipse is up and running again,", but I don`t know if I can do anything with it","<sentiment: neutral> I hope so ^^ Eclipse is up and running again, but I don`t know if I can do anything with it",neutral,yes
653f3adcde,59 may be my new FAV number!!!,positive,<sentiment: positive>59 may be my new F,AV number.  I love 59.,<sentiment: positive>59 may be my new FAV number.  I love 59.,positive,yes
09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves,me with 3 papers to write in 2 days.  I can do this!!,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leavesme with 3 papers to write in 2 days.  I can do this!!,positive,yes
a657e300d0,Sunburn is really bad now. Regretting sitting in the sun without suncream now,negative,<sentiment: negative>Sunburn is really bad now. Reg,retting not putting on sunblock.,<sentiment: negative>Sunburn is really bad now. Regretting not putting on sunblock.,negative,yes
7005fce01c, oh noes I missed you again.,negative,<sentiment: negative> oh noes I missed,the last 10 minutes of the last episode of the office,<sentiment: negative> oh noes I missedthe last 10 minutes of the last episode of the office,negative,yes
a624cc6757,  do it at like like 9 causeee im babysitting haha or you should call me causeee im kinda bored right now,negative,<sentiment: negative>  do it at like like 9 causeee im babys,itting and i have to be home at 10,<sentiment: negative>  do it at like like 9 causeee im babysitting and i have to be home at 10,neutral,no
