textID,original,sentiment,prefix,completion,combined,judged_value,match
3f8fc09752,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,negative,<sentiment: negative>Anyone have a Super Nintendo Controller they, want to give me? Mine broke.,<sentiment: negative>Anyone have a Super Nintendo Controller they want to give me? Mine broke.,neutral,no
e62ebf8ec0,"go to mid valley la ****  haha! never mind la, i don`t wanna go with you anyways",neutral,<sentiment: neutral>go to mid valley la ****  haha! never, been there. i`m in the bay area,<sentiment: neutral>go to mid valley la ****  haha! never been there. i`m in the bay area,neutral,yes
9662de1204,Attempting to sleep. My puppy is sick already,negative,<sentiment: negative>Attempting to sleep., My head hurts.,<sentiment: negative>Attempting to sleep. My head hurts.,negative,yes
44bf854f69,i wanted to see that.  enjoy it!,positive,<sentiment: positive>i wanted to see that, movie so bad last night,<sentiment: positive>i wanted to see that movie so bad last night,positive,yes
b8846d0a50,is sick in the doctors waiting room,negative,<sentiment: negative>is sick in, bed.  boo,<sentiment: negative>is sick in bed.  boo,negative,yes
898b9a9338,Why did i drive and how did i make it? Ahh margaritas are the BEST!!,positive,<sentiment: positive>Why did i drive and how did i make it, home in one piece?  I am a good driver,<sentiment: positive>Why did i drive and how did i make it home in one piece?  I am a good driver,neutral,no
cb5041f872,omg wow  I hope everything is ok now,positive,<sentiment: positive>omg wow  I, love you too mitchel,<sentiment: positive>omg wow  I love you too mitchel,positive,yes
43288822ee,#thingsmummysaid  You are the result of a broken condom.,negative,<sentiment: negative>#thingsmummysaid  You, don`t have to be sad.,<sentiment: negative>#thingsmummysaid  You don`t have to be sad.,positive,no
9a6c971e84,"oh okay cool, i love the fast and the furious can`t wait to see the new one",positive,"<sentiment: positive>oh okay cool, i love the fast and"," the furious movies, i`m a big fan","<sentiment: positive>oh okay cool, i love the fast and the furious movies, i`m a big fan",positive,yes
a9edef474b,"So yeah, things aren`t going so well for me. I`m getting to feel like I haven`t felt in a long, long time.",negative,"<sentiment: negative>So yeah, things aren`t going so well for me. I`m", not sure what to do. I`m just so lost right now.,"<sentiment: negative>So yeah, things aren`t going so well for me. I`m not sure what to do. I`m just so lost right now.",negative,yes
09a2245f93,YES!! REPRIEVE!! One paper pushed back until Friday! That leaves just three more pages due by 4:00pm... not even a problem.,positive,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves, me with only 2 papers to write!  I can do this!,<sentiment: positive>YES!! REPRIEVE!! One paper pushed back until Friday! That leaves me with only 2 papers to write!  I can do this!,positive,yes
3a42bc3485,spending some quality time with my fender tele deluxe...true love,positive,<sentiment: positive>spending some quality time with my, mom and dad. i love them,<sentiment: positive>spending some quality time with my mom and dad. i love them,positive,yes
3c343d4e1e,hmm icecream for breakfast  #springtime,neutral,<sentiment: neutral>hmm icecream for, breakfast? sounds like a plan,<sentiment: neutral>hmm icecream for breakfast? sounds like a plan,positive,no
b7259fcba2,Wishing I could have seen my nephew graduate from kindergarten!,negative,<sentiment: negative>Wishing I could have seen, the new Star Trek movie this weekend,<sentiment: negative>Wishing I could have seen the new Star Trek movie this weekend,neutral,no
d2443706bf,i (L u so much  See u at school todaay!,positive,<sentiment: positive>i (L u so much , and i love you so much,<sentiment: positive>i (L u so much  and i love you so much,positive,yes
842e9e031b,Britain`s got Torture - Edelcries...,negative,<sentiment: negative>Britain`s got Torture, Factor... I feel sorry for,<sentiment: negative>Britain`s got Torture Factor... I feel sorry for,negative,yes
a838619ca9,It`s amazing the DVDs I`ll put on my Netflix list just based on the trash potential inherent in their titles,positive,<sentiment: positive>It`s amazing the DVDs I`ll put on my, lunch break today.  I`m so excited.,<sentiment: positive>It`s amazing the DVDs I`ll put on my lunch break today.  I`m so excited.,positive,yes
7ae1499198,"_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu...",neutral,"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life,", the more you realize that you know nothing.  (via {link} ),"<sentiment: neutral>_august84 - requoting the gyaan - the more you live life, the more you realize that you know nothing.  (via {link} )",neutral,yes
6c5002df01,perkinz..  idk wat after dat tho. maybe sum ****. lol,neutral,<sentiment: neutral>perkinz..  idk wat, to do..  i wanna go home..,<sentiment: neutral>perkinz..  idk wat to do..  i wanna go home..,negative,no
c8cfe01c4f,"It`s 1:15 AM, and I hear a helicopter flying over my house. That`s kind of weird. In other news, my headache is back. BOOOOO.",negative,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house.", It`s so loud. I`m not sure if it`s a police or fire helicopter.,"<sentiment: negative>It`s 1:15 AM, and I hear a helicopter flying over my house. It`s so loud. I`m not sure if it`s a police or fire helicopter.",neutral,no
e6f7199479,Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P,positive,<sentiment: positive>Rofl u did?  Hahaha!,  I`m glad you enjoyed it!,<sentiment: positive>Rofl u did?  Hahaha!  I`m glad you enjoyed it!,positive,yes
b9b983a83c,YEA!! Way to go! Super excited for a great Midwest resource!!! Midwest pride!,positive,<sentiment: positive>YEA!! Way to go! Super excited, for you!  I`m so happy!,<sentiment: positive>YEA!! Way to go! Super excited for you!  I`m so happy!,positive,yes
08ad89c6b0,Hi .. I have the net YAYY.. Im here for a short time though,positive,<sentiment: positive>Hi.. I have the net YAY, now.. I`m so happy..,<sentiment: positive>Hi.. I have the net YAY now.. I`m so happy..,positive,yes
edde6bb21e,Loving the sunshine! Wish poor Richie would feel better,positive,<sentiment: positive>Loving the sunshine!, It`s so warm!,<sentiment: positive>Loving the sunshine! It`s so warm!,positive,yes
e01f6a7ec2,heyy i have a sis of 1 year with 5 months and still she don t want to walk..,negative,<sentiment: negative>heyy i have a sis of 1 year with," the same name as you, but she died 2 years ago","<sentiment: negative>heyy i have a sis of 1 year with the same name as you, but she died 2 years ago",negative,yes
6068de7168,"hey, is your site down? I was going to listen to the web stream but can`t get to the site...",negative,"<sentiment: negative>hey, is your site down? I was going to listen", to the new song but it`s not working for me.,"<sentiment: negative>hey, is your site down? I was going to listen to the new song but it`s not working for me.",negative,yes
5adce8e8fc,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can`t keep from falling for him",negative,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hate, it when he does that.  I`m not sure how to react.,<sentiment: negative>my mind is racing... b/c of 4 words he wrote.  I hate it when he does that.  I`m not sure how to react.,negative,yes
ed3f95dd2a,I hope so ^^ Eclipse is up and running again btw!  {link},neutral,<sentiment: neutral>I hope so ^^ Eclipse is up and, ready to be watched. But no one here,<sentiment: neutral>I hope so ^^ Eclipse is up and ready to be watched. But no one here,neutral,yes
2ee99fc907,morning  how are you?,neutral,<sentiment: neutral>morning , how are you?,<sentiment: neutral>morning  how are you?,neutral,yes
52c2bbf770,_**** cheer up lizzi there will b another foh hero concert   but still i suppose we can b upset  xoxoxo,negative,<sentiment: negative>_**** cheer up lizzi there will b another foh hero, tour  and i`m sure you`ll get through this one,<sentiment: negative>_**** cheer up lizzi there will b another foh hero tour  and i`m sure you`ll get through this one,positive,no
311f189ee4,I`ll most definitely write about it! I look forward to your article on RE5 (if you do write about it) It should be fun.,positive,<sentiment: positive>I`ll most definitely write about it! I look forward to your article, as well.  I`m sure it will be a great read!,<sentiment: positive>I`ll most definitely write about it! I look forward to your article as well.  I`m sure it will be a great read!,positive,yes
fa3d1d0975,"Hugs 4 kathy. Though my mom`s in heaven, I know she`s smiling at my accomplishments & all the people who keep me positive.",positive,"<sentiment: positive>Hugs 4 kathy. Though my mom`s in heaven, I", know she`ll be there 2 give her a big group hug.,"<sentiment: positive>Hugs 4 kathy. Though my mom`s in heaven, I know she`ll be there 2 give her a big group hug.",positive,yes
7005fce01c,oh noes I missed you again.,negative,<sentiment: negative>oh noes I, have a sore throat,<sentiment: negative>oh noes I have a sore throat,negative,yes
0a4594beed,i don`t have anything being fwd through to mobileme and the last week i`ve gotten at least 4 -5 spam messages a day,neutral,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the last, few days.  I`m not sure what the problem is.,<sentiment: neutral>i don`t have anything being fwd through to mobileme and the last few days.  I`m not sure what the problem is.,neutral,yes
667e216a44,ive been spending time w/my momma! we`re celebrating mother`s day for her early  ive been good! how was woodburn?,positive,<sentiment: positive>ive been spending time w/my momma! we`re celebrating mother,`s day early!  i love her so much! happy mother`s day!,<sentiment: positive>ive been spending time w/my momma! we`re celebrating mother`s day early!  i love her so much! happy mother`s day!,positive,yes
cddefa4364,Heard that your dad would be going here in September. Would you also come with him?,neutral,<sentiment: neutral>Heard that your dad would be going here, in the Philippines.  {link},<sentiment: neutral>Heard that your dad would be going here in the Philippines.  {link},neutral,yes
5612d59230,"I heard it was disappointing, which I am disappointed by before I`ve even seen it.  What a waste of C. Bale.",negative,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`",ve even seen it.  I`m gonna have to wait and see,"<sentiment: negative>I heard it was disappointing, which I am disappointed by before I`ve even seen it.  I`m gonna have to wait and see",negative,yes
f589c8b60d,"Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",negative,"<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t miss"," the 3 hour drive to work, but I do miss the 2 hours of sleep","<sentiment: negative>Yeah, I thought that was very little warning for you guys.   I don`t miss the 3 hour drive to work, but I do miss the 2 hours of sleep",negative,yes
79331f42cf,"Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) What am I thinking, I`m a bloke, multitasking is out lol",neutral,<sentiment: neutral>Right I now need breakfast. Let`s see if I can make it while Tweeting ;,"-) I`m not a morning person, but I`m trying to be.","<sentiment: neutral>Right I now need breakfast. Let`s see if I can make it while Tweeting ;-) I`m not a morning person, but I`m trying to be.",neutral,yes
1038091281,i`ll teleport it straight to you,neutral,<sentiment: neutral>i`ll teleport, to your place right now,<sentiment: neutral>i`ll teleport to your place right now,neutral,yes
653f3adcde,59 may be my new FAV number!!!,positive,<sentiment: positive>59 may be my, new lucky number.,<sentiment: positive>59 may be my new lucky number.,positive,yes
